"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"350","BWBScmNW","BWBScmNW/h","Sw",1,"Sx",1,"",FALSE
"351","BWBScmNW","BWBScmNW/i","Sb",1,"Sb",1,"",FALSE
"352","BWBScmNW","BWBScmNW/j","Lt",2,"Lt",2,"",FALSE
"353","BWBScmNW","BWBScmNW/j","Sb",1,"Sb",1,"",FALSE
"354","BWBScmNW","BWBScmNW/k","Lt",1,"Lt",1,"",FALSE
"355","BWBScmNW","BWBScmNW/k","Sb",3,"Sb",3,"",FALSE
"356","BWBScmNW","BWBScmNW/Ro","X",NA,"X",NA,"",FALSE
"357","BWBScmW","BWBScmW/a","Pj",1,"Pj",1,"",FALSE
"358","BWBScmW","BWBScmW/a","Pli",1,"Pl",1,"",FALSE
"359","BWBScmW","BWBScmW/b","At",3,"At",3,"",FALSE
"360","BWBScmW","BWBScmW/b","Ep",3,"Ep",3,"",FALSE
"361","BWBScmW","BWBScmW/b","Pj",2,"Pj",2,"",FALSE
"362","BWBScmW","BWBScmW/b","Pli",1,"Pl",1,"",FALSE
"363","BWBScmW","BWBScmW/b","Sb",3,"Sb",3,"",FALSE
"364","BWBScmW","BWBScmW/b","Sw",2,"Sx",2,"",FALSE
"365","BWBScmW","BWBScmW/c","Pj",1,"Pj",1,"",FALSE
"366","BWBScmW","BWBScmW/c","Pli",1,"Pl",1,"",FALSE
"367","BWBScmW","BWBScmW/c","Sb",2,"Sb",2,"",FALSE
"368","BWBScmW","BWBScmW/d","Acb",3,"Ac",3,"",FALSE
"369","BWBScmW","BWBScmW/d","At",1,"At",1,"",FALSE
"370","BWBScmW","BWBScmW/d","Bb",3,"Bb",3,"",FALSE
"371","BWBScmW","BWBScmW/d","Ep",3,"Ep",3,"",FALSE
"372","BWBScmW","BWBScmW/d","Pli",1,"Pl",1,"",FALSE
"373","BWBScmW","BWBScmW/d","Sb",3,"Sb",3,"",FALSE
"374","BWBScmW","BWBScmW/d","Sw",1,"Sx",1,"",FALSE
"375","BWBScmW","BWBScmW/e","Acb",1,"Ac",1,"",FALSE
"376","BWBScmW","BWBScmW/e","At",1,"At",1,"",FALSE
"377","BWBScmW","BWBScmW/e","Bb",3,"Bb",3,"",FALSE
"378","BWBScmW","BWBScmW/e","Ep",3,"Ep",3,"",FALSE
"379","BWBScmW","BWBScmW/e","Sw",1,"Sx",1,"",FALSE
"380","BWBScmW","BWBScmW/f","Acb",2,"Ac",2,"",FALSE
"381","BWBScmW","BWBScmW/f","At",2,"At",2,"",FALSE
"382","BWBScmW","BWBScmW/f","Bb",3,"Bb",3,"",FALSE
"383","BWBScmW","BWBScmW/f","Ep",2,"Ep",2,"",FALSE
"384","BWBScmW","BWBScmW/f","Pli",3,"Pl",3,"",FALSE
"385","BWBScmW","BWBScmW/f","Sw",1,"Sx",1,"",FALSE
"386","BWBScmW","BWBScmW/g","Pj",2,"Pj",2,"",FALSE
"387","BWBScmW","BWBScmW/g","Pli",2,"Pl",2,"",FALSE
"388","BWBScmW","BWBScmW/g","Sb",1,"Sb",1,"",FALSE
"389","BWBScmW","BWBScmW/h","Ep",3,"Ep",3,"",FALSE
"390","BWBScmW","BWBScmW/h","Sb",1,"Sb",1,"",FALSE
"391","BWBScmW","BWBScmW/h","Sw",1,"Sx",1,"",FALSE
"392","BWBScmW","BWBScmW/i","Sb",1,"Sb",1,"",FALSE
"393","BWBScmW","BWBScmW/j","Lt",2,"Lt",2,"",FALSE
"394","BWBScmW","BWBScmW/j","Sb",1,"Sb",1,"",FALSE
"395","BWBScmW","BWBScmW/k","Lt",1,"Lt",1,"",FALSE
"396","BWBScmW","BWBScmW/k","Sb",3,"Sb",3,"",FALSE
"397","BWBScmW","BWBScmW/Ro","X",NA,"X",NA,"",FALSE
"398","BWBSdk","BWBSdk/101","Acb",3,"Ac",3,"C4",FALSE
"399","BWBSdk","BWBSdk/101","At",1,"At",1,"C4",FALSE
"400","BWBSdk","BWBSdk/101","Bl",2,"Bl",2,"C4",FALSE
"401","BWBSdk","BWBSdk/101","Ep",3,"Ep",3,"C4",FALSE
"402","BWBSdk","BWBSdk/101","Pli",1,"Pl",1,"C4",FALSE
"403","BWBSdk","BWBSdk/101","Sb",3,"Sb",3,"C4",FALSE
"404","BWBSdk","BWBSdk/101","Sw",1,"Sx",1,"C4",FALSE
"405","BWBSdk","BWBSdk/101a","Acb",3,"Ac",3,"WHM",FALSE
"406","BWBSdk","BWBSdk/101a","At",1,"At",1,"WHM",FALSE
"407","BWBSdk","BWBSdk/101a","Bl",2,"Bl",2,"WHM",FALSE
"408","BWBSdk","BWBSdk/101a","Ep",3,"Ep",3,"WHM",FALSE
"409","BWBSdk","BWBSdk/101a","Pli",1,"Pl",1,"WHM",FALSE
"410","BWBSdk","BWBSdk/101a","Sb",3,"Sb",3,"WHM",FALSE
"411","BWBSdk","BWBSdk/101a","Sw",1,"Sx",1,"WHM",FALSE
"412","BWBSdk","BWBSdk/101b","Acb",2,"Ac",2,"WHM",FALSE
"413","BWBSdk","BWBSdk/101b","At",2,"At",2,"WHM",FALSE
"414","BWBSdk","BWBSdk/101b","Bl",2,"Bl",2,"WHM",FALSE
"415","BWBSdk","BWBSdk/101b","Ep",3,"Ep",3,"WHM",FALSE
"416","BWBSdk","BWBSdk/101b","Pli",1,"Pl",1,"WHM",FALSE
"417","BWBSdk","BWBSdk/101b","Sb",2,"Sb",2,"WHM",FALSE
"418","BWBSdk","BWBSdk/101b","Sw",1,"Sx",1,"WHM",FALSE
"419","BWBSdk","BWBSdk/102","At",3,"At",3,"B2",FALSE
"420","BWBSdk","BWBSdk/102","Bl",3,"Bl",3,"B2",FALSE
"421","BWBSdk","BWBSdk/102","Pli",2,"Pl",2,"B2",FALSE
"422","BWBSdk","BWBSdk/102","Sb",5,"Sb",5,"B2",FALSE
"423","BWBSdk","BWBSdk/102","Sw",3,"Sx",3,"B2",FALSE
"424","BWBSdk","BWBSdk/103","At",2,"At",2,"",FALSE
"425","BWBSdk","BWBSdk/103","Bl",2,"Bl",2,"",FALSE
"426","BWBSdk","BWBSdk/103","Ep",3,"Ep",3,"",FALSE
"427","BWBSdk","BWBSdk/103","Pli",1,"Pl",1,"",FALSE
"428","BWBSdk","BWBSdk/103","Sb",3,"Sb",3,"",FALSE
"429","BWBSdk","BWBSdk/103","Sw",1,"Sx",1,"",FALSE
"430","BWBSdk","BWBSdk/104","At",2,"At",2,"",FALSE
"431","BWBSdk","BWBSdk/104","Bl",3,"Bl",3,"",FALSE
"432","BWBSdk","BWBSdk/104","Pli",2,"Pl",2,"",FALSE
"433","BWBSdk","BWBSdk/104","Sb",2,"Sb",2,"",FALSE
"434","BWBSdk","BWBSdk/104","Sw",1,"Sx",1,"",FALSE
"435","BWBSdk","BWBSdk/104a","At",2,"At",2,"WHM",FALSE
"436","BWBSdk","BWBSdk/104a","Bl",3,"Bl",3,"WHM",FALSE
"437","BWBSdk","BWBSdk/104a","Pli",2,"Pl",2,"WHM",FALSE
"438","BWBSdk","BWBSdk/104a","Sb",2,"Sb",2,"WHM",FALSE
"439","BWBSdk","BWBSdk/104a","Sw",1,"Sx",1,"WHM",FALSE
"440","BWBSdk","BWBSdk/104b","At",3,"At",3,"WHM",FALSE
"441","BWBSdk","BWBSdk/104b","Bl",5,"Bl",5,"WHM",FALSE
"442","BWBSdk","BWBSdk/104b","Pli",2,"Pl",2,"WHM",FALSE
"443","BWBSdk","BWBSdk/104b","Sb",2,"Sb",2,"WHM",FALSE
"444","BWBSdk","BWBSdk/104b","Sw",2,"Sx",2,"WHM",FALSE
"445","BWBSdk","BWBSdk/110","Acb",2,"Ac",2,"D6",FALSE
"446","BWBSdk","BWBSdk/110","At",2,"At",2,"D6",FALSE
"447","BWBSdk","BWBSdk/110","Bl",3,"Bl",3,"D6",FALSE
"448","BWBSdk","BWBSdk/110","Ep",3,"Ep",3,"D6",FALSE
"449","BWBSdk","BWBSdk/110","Pli",2,"Pl",2,"D6",FALSE
"450","BWBSdk","BWBSdk/110","Sb",5,"Sb",5,"D6",FALSE
"451","BWBSdk","BWBSdk/110","Sw",1,"Sx",1,"D6",FALSE
"452","BWBSdk","BWBSdk/111","Acb",2,"Ac",2,"",FALSE
"453","BWBSdk","BWBSdk/111","At",3,"At",3,"",FALSE
"454","BWBSdk","BWBSdk/111","Bl",3,"Bl",3,"",FALSE
"455","BWBSdk","BWBSdk/111","Ep",3,"Ep",3,"",FALSE
"456","BWBSdk","BWBSdk/111","Pli",2,"Pl",2,"",FALSE
"457","BWBSdk","BWBSdk/111","Sb",3,"Sb",3,"",FALSE
"458","BWBSdk","BWBSdk/111","Sw",1,"Sx",1,"",FALSE
"459","BWBSdk","BWBSdk/112","Acb",1,"Ac",1,"WHM",FALSE
"460","BWBSdk","BWBSdk/112","Sw",2,"Sx",2,"WHM",FALSE
"461","BWBSdk","BWBSdk/Gb","X",NA,"X",NA,"",FALSE
"462","BWBSdk","BWBSdk/Gg","X",NA,"X",NA,"",FALSE
"463","BWBSdk","BWBSdk/Ro","X",NA,"X",NA,"",FALSE
"464","BWBSdmN","BWBSdmN/a","Pj",1,"Pj",1,"",FALSE
"465","BWBSdmN","BWBSdmN/a","Pli",2,"Pl",2,"",FALSE
"466","BWBSdmN","BWBSdmN/b","At",3,"At",3,"",FALSE
"467","BWBSdmN","BWBSdmN/b","Ep",3,"Ep",3,"",FALSE
"468","BWBSdmN","BWBSdmN/b","Pj",2,"Pj",2,"",FALSE
"469","BWBSdmN","BWBSdmN/b","Pli",1,"Pl",1,"",FALSE
"470","BWBSdmN","BWBSdmN/b","Sb",3,"Sb",3,"",FALSE
"471","BWBSdmN","BWBSdmN/b","Sw",2,"Sx",2,"",FALSE
"472","BWBSdmN","BWBSdmN/c","Pj",1,"Pj",1,"",FALSE
"473","BWBSdmN","BWBSdmN/c","Pli",1,"Pl",1,"",FALSE
"474","BWBSdmN","BWBSdmN/c","Sb",2,"Sb",2,"",FALSE
"475","BWBSdmN","BWBSdmN/d","Acb",3,"Ac",3,"",FALSE
"476","BWBSdmN","BWBSdmN/d","At",1,"At",1,"",FALSE
"477","BWBSdmN","BWBSdmN/d","Bb",3,"Bb",3,"",FALSE
"478","BWBSdmN","BWBSdmN/d","Ep",3,"Ep",3,"",FALSE
"479","BWBSdmN","BWBSdmN/d","Pli",1,"Pl",1,"",FALSE
"480","BWBSdmN","BWBSdmN/d","Sb",3,"Sb",3,"",FALSE
"481","BWBSdmN","BWBSdmN/d","Sw",1,"Sx",1,"",FALSE
"482","BWBSdmN","BWBSdmN/e","Acb",1,"Ac",1,"",FALSE
"483","BWBSdmN","BWBSdmN/e","At",1,"At",1,"",FALSE
"484","BWBSdmN","BWBSdmN/e","Bb",3,"Bb",3,"",FALSE
"485","BWBSdmN","BWBSdmN/e","Ep",3,"Ep",3,"",FALSE
"486","BWBSdmN","BWBSdmN/e","Sw",1,"Sx",1,"",FALSE
"487","BWBSdmN","BWBSdmN/f","Acb",2,"Ac",2,"",FALSE
"488","BWBSdmN","BWBSdmN/f","At",2,"At",2,"",FALSE
"489","BWBSdmN","BWBSdmN/f","Bb",3,"Bb",3,"",FALSE
"490","BWBSdmN","BWBSdmN/f","Ep",2,"Ep",2,"",FALSE
"491","BWBSdmN","BWBSdmN/f","Pli",3,"Pl",3,"",FALSE
"492","BWBSdmN","BWBSdmN/f","Sw",1,"Sx",1,"",FALSE
"493","BWBSdmN","BWBSdmN/g","Pj",2,"Pj",2,"",FALSE
"494","BWBSdmN","BWBSdmN/g","Pli",2,"Pl",2,"",FALSE
"495","BWBSdmN","BWBSdmN/g","Sb",1,"Sb",1,"",FALSE
"496","BWBSdmN","BWBSdmN/h","Ep",3,"Ep",3,"",FALSE
"497","BWBSdmN","BWBSdmN/h","Sb",1,"Sb",1,"",FALSE
"498","BWBSdmN","BWBSdmN/h","Sw",1,"Sx",1,"",FALSE
"499","BWBSdmN","BWBSdmN/i","Sb",1,"Sb",1,"",FALSE
"500","BWBSdmN","BWBSdmN/j","Lt",2,"Lt",2,"",FALSE
"501","BWBSdmN","BWBSdmN/j","Sb",1,"Sb",1,"",FALSE
"502","BWBSdmN","BWBSdmN/k","Lt",1,"Lt",1,"",FALSE
"503","BWBSdmN","BWBSdmN/k","Sb",3,"Sb",3,"",FALSE
"504","BWBSdmN","BWBSdmN/Ro","X",NA,"X",NA,"",FALSE
"505","BWBSdmS","BWBSdmS/a","Pj",1,"Pj",1,"",FALSE
"506","BWBSdmS","BWBSdmS/a","Pli",2,"Pl",2,"",FALSE
"507","BWBSdmS","BWBSdmS/b","At",3,"At",3,"",FALSE
"508","BWBSdmS","BWBSdmS/b","Ep",3,"Ep",3,"",FALSE
"509","BWBSdmS","BWBSdmS/b","Pj",2,"Pj",2,"",FALSE
"510","BWBSdmS","BWBSdmS/b","Pli",1,"Pl",1,"",FALSE
"511","BWBSdmS","BWBSdmS/b","Sb",3,"Sb",3,"",FALSE
"512","BWBSdmS","BWBSdmS/b","Sw",2,"Sx",2,"",FALSE
"513","BWBSdmS","BWBSdmS/c","Pj",1,"Pj",1,"",FALSE
"514","BWBSdmS","BWBSdmS/c","Pli",1,"Pl",1,"",FALSE
"515","BWBSdmS","BWBSdmS/c","Sb",2,"Sb",2,"",FALSE
"516","BWBSdmS","BWBSdmS/d","Acb",3,"Ac",3,"",FALSE
"517","BWBSdmS","BWBSdmS/d","At",1,"At",1,"",FALSE
"518","BWBSdmS","BWBSdmS/d","Bb",3,"Bb",3,"",FALSE
"519","BWBSdmS","BWBSdmS/d","Ep",3,"Ep",3,"",FALSE
"520","BWBSdmS","BWBSdmS/d","Pli",1,"Pl",1,"",FALSE
"521","BWBSdmS","BWBSdmS/d","Sb",3,"Sb",3,"",FALSE
"522","BWBSdmS","BWBSdmS/d","Sw",1,"Sx",1,"",FALSE
"523","BWBSdmS","BWBSdmS/e","Acb",1,"Ac",1,"",FALSE
"524","BWBSdmS","BWBSdmS/e","At",1,"At",1,"",FALSE
"525","BWBSdmS","BWBSdmS/e","Bb",3,"Bb",3,"",FALSE
"526","BWBSdmS","BWBSdmS/e","Ep",3,"Ep",3,"",FALSE
"527","BWBSdmS","BWBSdmS/e","Sw",1,"Sx",1,"",FALSE
"528","BWBSdmS","BWBSdmS/f","Acb",2,"Ac",2,"",FALSE
"529","BWBSdmS","BWBSdmS/f","At",2,"At",2,"",FALSE
"530","BWBSdmS","BWBSdmS/f","Bb",3,"Bb",3,"",FALSE
"531","BWBSdmS","BWBSdmS/f","Ep",2,"Ep",2,"",FALSE
"532","BWBSdmS","BWBSdmS/f","Pli",3,"Pl",3,"",FALSE
"533","BWBSdmS","BWBSdmS/f","Sw",1,"Sx",1,"",FALSE
"534","BWBSdmS","BWBSdmS/g","Pj",2,"Pj",2,"",FALSE
"535","BWBSdmS","BWBSdmS/g","Pli",2,"Pl",2,"",FALSE
"536","BWBSdmS","BWBSdmS/g","Sb",1,"Sb",1,"",FALSE
"537","BWBSdmS","BWBSdmS/h","Ep",3,"Ep",3,"",FALSE
"538","BWBSdmS","BWBSdmS/h","Sb",1,"Sb",1,"",FALSE
"539","BWBSdmS","BWBSdmS/h","Sw",1,"Sx",1,"",FALSE
"540","BWBSdmS","BWBSdmS/i","Sb",1,"Sb",1,"",FALSE
"541","BWBSdmS","BWBSdmS/j","Lt",2,"Lt",2,"",FALSE
"542","BWBSdmS","BWBSdmS/j","Sb",1,"Sb",1,"",FALSE
"543","BWBSdmS","BWBSdmS/k","Lt",1,"Lt",1,"",FALSE
"544","BWBSdmS","BWBSdmS/k","Sb",3,"Sb",3,"",FALSE
"545","BWBSdmS","BWBSdmS/Ro","X",NA,"X",NA,"",FALSE
"546","BWBSlbE","BWBSlbE/a","Pj",1,"Pj",1,"",FALSE
"547","BWBSlbE","BWBSlbE/a","Pli",2,"Pl",2,"",FALSE
"548","BWBSlbE","BWBSlbE/a","Sb",5,"Sb",5,"",FALSE
"549","BWBSlbE","BWBSlbE/b","At",1,"At",1,"",FALSE
"550","BWBSlbE","BWBSlbE/b","Ep",3,"Ep",3,"",FALSE
"551","BWBSlbE","BWBSlbE/b","Pj",2,"Pj",2,"",FALSE
"552","BWBSlbE","BWBSlbE/b","Sb",3,"Sb",3,"",FALSE
"553","BWBSlbE","BWBSlbE/b","Sw",2,"Sx",2,"",FALSE
"554","BWBSlbE","BWBSlbE/c","At",3,"At",3,"",FALSE
"555","BWBSlbE","BWBSlbE/c","Pj",1,"Pj",1,"",FALSE
"556","BWBSlbE","BWBSlbE/c","Sb",1,"Sb",1,"",FALSE
"557","BWBSlbE","BWBSlbE/d","Acb",3,"Ac",3,"",FALSE
"558","BWBSlbE","BWBSlbE/d","At",2,"At",2,"",FALSE
"559","BWBSlbE","BWBSlbE/d","Bb",3,"Bb",3,"",FALSE
"560","BWBSlbE","BWBSlbE/d","Ep",1,"Ep",1,"",FALSE
"561","BWBSlbE","BWBSlbE/d","Pj",3,"Pj",3,"",FALSE
"562","BWBSlbE","BWBSlbE/d","Pli",3,"Pl",3,"",FALSE
"563","BWBSlbE","BWBSlbE/d","Sb",2,"Sb",2,"",FALSE
"564","BWBSlbE","BWBSlbE/d","Sw",1,"Sx",1,"",FALSE
"565","BWBSlbE","BWBSlbE/e","At",3,"At",3,"",FALSE
"566","BWBSlbE","BWBSlbE/e","Bb",2,"Bb",2,"",FALSE
"567","BWBSlbE","BWBSlbE/e","Ep",2,"Ep",2,"",FALSE
"568","BWBSlbE","BWBSlbE/e","Sw",1,"Sx",1,"",FALSE
"569","BWBSlbE","BWBSlbE/f","Acb",2,"Ac",2,"",FALSE
"570","BWBSlbE","BWBSlbE/f","At",3,"At",3,"",FALSE
"571","BWBSlbE","BWBSlbE/f","Bb",3,"Bb",3,"",FALSE
"572","BWBSlbE","BWBSlbE/f","Ep",3,"Ep",3,"",FALSE
"573","BWBSlbE","BWBSlbE/f","Sw",1,"Sx",1,"",FALSE
"574","BWBSlbE","BWBSlbE/g","Pj",2,"Pj",2,"",FALSE
"575","BWBSlbE","BWBSlbE/g","Sb",1,"Sb",1,"",FALSE
"576","BWBSlbE","BWBSlbE/h","Sb",1,"Sb",1,"",FALSE
"577","BWBSlbE","BWBSlbE/i","Sb",1,"Sb",1,"",FALSE
"578","BWBSlbE","BWBSlbE/j","Lt",1,"Lt",1,"",FALSE
"579","BWBSlbE","BWBSlbE/j","Sw",3,"Sx",3,"",FALSE
"580","BWBSlbE","BWBSlbE/Ro","X",NA,"X",NA,"",FALSE
"581","BWBSlbN","BWBSlbN/a","Pj",1,"Pj",1,"",FALSE
"582","BWBSlbN","BWBSlbN/a","Pli",2,"Pl",2,"",FALSE
"583","BWBSlbN","BWBSlbN/a","Sb",5,"Sb",5,"",FALSE
"584","BWBSlbN","BWBSlbN/b","At",1,"At",1,"",FALSE
"585","BWBSlbN","BWBSlbN/b","Ep",3,"Ep",3,"",FALSE
"586","BWBSlbN","BWBSlbN/b","Pj",2,"Pj",2,"",FALSE
"587","BWBSlbN","BWBSlbN/b","Sb",3,"Sb",3,"",FALSE
"588","BWBSlbN","BWBSlbN/b","Sw",2,"Sx",2,"",FALSE
"589","BWBSlbN","BWBSlbN/c","At",3,"At",3,"",FALSE
"590","BWBSlbN","BWBSlbN/c","Pj",1,"Pj",1,"",FALSE
"591","BWBSlbN","BWBSlbN/c","Sb",1,"Sb",1,"",FALSE
"592","BWBSlbN","BWBSlbN/d","Acb",3,"Ac",3,"",FALSE
"593","BWBSlbN","BWBSlbN/d","At",2,"At",2,"",FALSE
"594","BWBSlbN","BWBSlbN/d","Bb",3,"Bb",3,"",FALSE
"595","BWBSlbN","BWBSlbN/d","Ep",1,"Ep",1,"",FALSE
"596","BWBSlbN","BWBSlbN/d","Pj",3,"Pj",3,"",FALSE
"597","BWBSlbN","BWBSlbN/d","Pli",3,"Pl",3,"",FALSE
"598","BWBSlbN","BWBSlbN/d","Sb",2,"Sb",2,"",FALSE
"599","BWBSlbN","BWBSlbN/d","Sw",1,"Sx",1,"",FALSE
"600","BWBSlbN","BWBSlbN/e","At",3,"At",3,"",FALSE
"601","BWBSlbN","BWBSlbN/e","Bb",2,"Bb",2,"",FALSE
"602","BWBSlbN","BWBSlbN/e","Ep",2,"Ep",2,"",FALSE
"603","BWBSlbN","BWBSlbN/e","Sw",1,"Sx",1,"",FALSE
"604","BWBSlbN","BWBSlbN/f","Acb",2,"Ac",2,"",FALSE
"605","BWBSlbN","BWBSlbN/f","At",3,"At",3,"",FALSE
"606","BWBSlbN","BWBSlbN/f","Bb",3,"Bb",3,"",FALSE
"607","BWBSlbN","BWBSlbN/f","Ep",3,"Ep",3,"",FALSE
"608","BWBSlbN","BWBSlbN/f","Sw",1,"Sx",1,"",FALSE
"609","BWBSlbN","BWBSlbN/g","Pj",2,"Pj",2,"",FALSE
"610","BWBSlbN","BWBSlbN/g","Sb",1,"Sb",1,"",FALSE
"611","BWBSlbN","BWBSlbN/h","Sb",1,"Sb",1,"",FALSE
"612","BWBSlbN","BWBSlbN/i","Sb",1,"Sb",1,"",FALSE
"613","BWBSlbN","BWBSlbN/j","Lt",1,"Lt",1,"",FALSE
"614","BWBSlbN","BWBSlbN/j","Sw",3,"Sx",3,"",FALSE
"615","BWBSlbN","BWBSlbN/Ro","X",NA,"X",NA,"",FALSE
"616","BWBSlbW","BWBSlbW/a","Pj",1,"Pj",1,"",FALSE
"617","BWBSlbW","BWBSlbW/a","Pli",2,"Pl",2,"",FALSE
"618","BWBSlbW","BWBSlbW/a","Sb",5,"Sb",5,"",FALSE
"619","BWBSlbW","BWBSlbW/b","At",1,"At",1,"",FALSE
"620","BWBSlbW","BWBSlbW/b","Ep",3,"Ep",3,"",FALSE
"621","BWBSlbW","BWBSlbW/b","Pj",2,"Pj",2,"",FALSE
"622","BWBSlbW","BWBSlbW/b","Sb",3,"Sb",3,"",FALSE
"623","BWBSlbW","BWBSlbW/b","Sw",2,"Sx",2,"",FALSE
"624","BWBSlbW","BWBSlbW/c","At",3,"At",3,"",FALSE
"625","BWBSlbW","BWBSlbW/c","Pj",1,"Pj",1,"",FALSE
"626","BWBSlbW","BWBSlbW/c","Sb",1,"Sb",1,"",FALSE
"627","BWBSlbW","BWBSlbW/d","Acb",3,"Ac",3,"",FALSE
"628","BWBSlbW","BWBSlbW/d","At",2,"At",2,"",FALSE
"629","BWBSlbW","BWBSlbW/d","Bb",3,"Bb",3,"",FALSE
"630","BWBSlbW","BWBSlbW/d","Ep",1,"Ep",1,"",FALSE
"631","BWBSlbW","BWBSlbW/d","Pj",3,"Pj",3,"",FALSE
"632","BWBSlbW","BWBSlbW/d","Pli",3,"Pl",3,"",FALSE
"633","BWBSlbW","BWBSlbW/d","Sb",2,"Sb",2,"",FALSE
"634","BWBSlbW","BWBSlbW/d","Sw",1,"Sx",1,"",FALSE
"635","BWBSlbW","BWBSlbW/e","At",3,"At",3,"",FALSE
"636","BWBSlbW","BWBSlbW/e","Bb",2,"Bb",2,"",FALSE
"637","BWBSlbW","BWBSlbW/e","Ep",2,"Ep",2,"",FALSE
"638","BWBSlbW","BWBSlbW/e","Sw",1,"Sx",1,"",FALSE
"639","BWBSlbW","BWBSlbW/f","Acb",2,"Ac",2,"",FALSE
"640","BWBSlbW","BWBSlbW/f","At",3,"At",3,"",FALSE
"641","BWBSlbW","BWBSlbW/f","Bb",3,"Bb",3,"",FALSE
"642","BWBSlbW","BWBSlbW/f","Ep",3,"Ep",3,"",FALSE
"643","BWBSlbW","BWBSlbW/f","Sw",1,"Sx",1,"",FALSE
"644","BWBSlbW","BWBSlbW/g","Pj",2,"Pj",2,"",FALSE
"645","BWBSlbW","BWBSlbW/g","Sb",1,"Sb",1,"",FALSE
"646","BWBSlbW","BWBSlbW/h","Sb",1,"Sb",1,"",FALSE
"647","BWBSlbW","BWBSlbW/i","Sb",1,"Sb",1,"",FALSE
"648","BWBSlbW","BWBSlbW/j","Lt",1,"Lt",1,"",FALSE
"649","BWBSlbW","BWBSlbW/j","Sw",3,"Sx",3,"",FALSE
"650","BWBSlbW","BWBSlbW/Ro","X",NA,"X",NA,"",FALSE
"651","BWBSlf","BWBSlf/b","Pli",1,"Pl",1,"B2",FALSE
"652","BWBSlf","BWBSlf/b","Sb",3,"Sb",3,"B2",FALSE
"653","BWBSlf","BWBSlf/b","Sw",5,"Sx",5,"B2",FALSE
"654","BWBSlf","BWBSlf/c","Acb",3,"Ac",3,"",FALSE
"655","BWBSlf","BWBSlf/c","At",1,"At",1,"",FALSE
"656","BWBSlf","BWBSlf/c","Ep",3,"Ep",3,"",FALSE
"657","BWBSlf","BWBSlf/c","Pli",1,"Pl",1,"",FALSE
"658","BWBSlf","BWBSlf/c","Sb",3,"Sb",3,"",FALSE
"659","BWBSlf","BWBSlf/c","Sw",1,"Sx",1,"",FALSE
"660","BWBSlf","BWBSlf/d","Pli",1,"Pl",1,"",FALSE
"661","BWBSlf","BWBSlf/d","Sb",2,"Sb",2,"",FALSE
"662","BWBSlf","BWBSlf/e","Acb",2,"Ac",2,"C4",FALSE
"663","BWBSlf","BWBSlf/e","At",1,"At",1,"C4",FALSE
"664","BWBSlf","BWBSlf/e","Bb",5,"Bb",5,"C4",FALSE
"665","BWBSlf","BWBSlf/e","Bl",3,"Bl",3,"C4",FALSE
"666","BWBSlf","BWBSlf/e","Ep",3,"Ep",3,"C4",FALSE
"667","BWBSlf","BWBSlf/e","Pli",1,"Pl",1,"C4",FALSE
"668","BWBSlf","BWBSlf/e","Sb",5,"Sb",5,"C4",FALSE
"669","BWBSlf","BWBSlf/e","Sw",1,"Sx",1,"C4",FALSE
"670","BWBSlf","BWBSlf/f","Acb",2,"Ac",2,"",FALSE
"671","BWBSlf","BWBSlf/f","At",1,"At",1,"",FALSE
"672","BWBSlf","BWBSlf/f","Bb",5,"Bb",5,"",FALSE
"673","BWBSlf","BWBSlf/f","Bl",3,"Bl",3,"",FALSE
"674","BWBSlf","BWBSlf/f","Ep",2,"Ep",2,"",FALSE
"675","BWBSlf","BWBSlf/f","Pli",1,"Pl",1,"",FALSE
"676","BWBSlf","BWBSlf/f","Sb",3,"Sb",3,"",FALSE
"677","BWBSlf","BWBSlf/f","Sw",1,"Sx",1,"",FALSE
"678","BWBSlf","BWBSlf/h","Pli",1,"Pl",1,"",FALSE
"679","BWBSlf","BWBSlf/h","Sb",1,"Sb",1,"",FALSE
"680","BWBSlf","BWBSlf/h","Sw",3,"Sx",3,"",FALSE
"681","BWBSlf","BWBSlf/i","Acb",2,"Ac",2,"D6",FALSE
"682","BWBSlf","BWBSlf/i","At",1,"At",1,"D6",FALSE
"683","BWBSlf","BWBSlf/i","Bb",5,"Bb",5,"D6",FALSE
"684","BWBSlf","BWBSlf/i","Bl",3,"Bl",3,"D6",FALSE
"685","BWBSlf","BWBSlf/i","Ep",3,"Ep",3,"D6",FALSE
"686","BWBSlf","BWBSlf/i","Pli",2,"Pl",2,"D6",FALSE
"687","BWBSlf","BWBSlf/i","Sw",1,"Sx",1,"D6",FALSE
"688","BWBSlf","BWBSlf/j","Sb",1,"Sb",1,"",FALSE
"689","BWBSlf","BWBSlf/j","Sw",2,"Sx",2,"",FALSE
"690","BWBSlf","BWBSlf/k","Sb",2,"Sb",2,"",FALSE
"691","BWBSlf","BWBSlf/l","Lt",1,"Lt",1,"",FALSE
"692","BWBSlf","BWBSlf/l","Sb",1,"Sb",1,"",FALSE
"693","BWBSlf","BWBSlf/m","Lt",1,"Lt",1,"",FALSE
"694","BWBSlf","BWBSlf/m","Sb",2,"Sb",2,"",FALSE
"695","BWBSlf","BWBSlf/Ro","X",NA,"X",NA,"",FALSE
"696","BWBSmk","BWBSmk/101","Acb",3,"Ac",3,"C4",FALSE
